season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2021-2022,Zouheir El Graoui,01.07.1994,PSG Stal Nysa,Przyjmujący,197,90,345,,https://www.plusliga.pl/players/id/2455/tour/38.html
2021-2022,Marcin Komenda,24.05.1996,PSG Stal Nysa,Rozgrywający,198,92,345,,https://www.plusliga.pl/players/id/1453/tour/38.html
2021-2022,Dominik Kramczyński,13.01.2001,PSG Stal Nysa,Środkowy,203,90,360,,https://www.plusliga.pl/players/id/517/tour/38.html
2021-2022,Kamil Kwasowski,13.09.1990,PSG Stal Nysa,Przyjmujący,199,85,345,,https://www.plusliga.pl/players/id/1039/tour/38.html
2021-2022,Moustapha M'Baye,18.09.1992,PSG Stal Nysa,Środkowy,198,92,360,,https://www.plusliga.pl/players/id/1787/tour/38.html
2021-2022,Nikolay Penchev,22.05.1992,PSG Stal Nysa,Przyjmujący,197,87,345,,https://www.plusliga.pl/players/id/1841/tour/38.html
2021-2022,Michał Ruciak,22.08.1983,PSG Stal Nysa,Libero,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/38.html
2021-2022,Mariusz Schamlewski,16.01.1991,PSG Stal Nysa,Środkowy,199,95,365,,https://www.plusliga.pl/players/id/1516/tour/38.html
2021-2022,Mitchell Stahl,31.08.1994,PSG Stal Nysa,Środkowy,203,100,350,,https://www.plusliga.pl/players/id/1766/tour/38.html
2021-2022,Patryk Szczurek,06.02.1991,PSG Stal Nysa,Rozgrywający,193,90,335,,https://www.plusliga.pl/players/id/1914/tour/38.html
2021-2022,Patryk Szwaradzki,27.06.1995,PSG Stal Nysa,Atakujący,194,99,350,,https://www.plusliga.pl/players/id/1915/tour/38.html
2021-2022,Maciej Zajder,31.01.1988,PSG Stal Nysa,Środkowy,202,100,345,,https://www.plusliga.pl/players/id/1355/tour/38.html
2021-2022,Bartłomiej Bołądź,28.09.1994,Ślepsk Malow Suwałki,Atakujący,205,101,360,,https://www.plusliga.pl/players/id/270/tour/38.html
2021-2022,Adrian Buchowski,30.09.1991,Ślepsk Malow Suwałki,Przyjmujący,194,94,347,,https://www.plusliga.pl/players/id/28/tour/38.html
2021-2022,Mateusz Czunkiewicz,16.12.1996,Ślepsk Malow Suwałki,Libero,185,77,331,,https://www.plusliga.pl/players/id/1584/tour/38.html
2021-2022,Paweł Filipowicz,07.05.1992,Ślepsk Malow Suwałki,Libero,189,81,318,,https://www.plusliga.pl/players/id/1952/tour/38.html
2021-2022,Paweł Halaba,14.12.1995,Ślepsk Malow Suwałki,Przyjmujący,195,84,346,,https://www.plusliga.pl/players/id/1954/tour/38.html
2021-2022,Kevin Klinkenberg,04.10.1990,Ślepsk Malow Suwałki,Przyjmujący,197,86,345,,https://www.plusliga.pl/players/id/1148/tour/38.html
2021-2022,Mateusz Laskowski,09.09.1998,Ślepsk Malow Suwałki,Przyjmujący,196,83,350,,https://www.plusliga.pl/players/id/1599/tour/38.html
2021-2022,Piotr Łukasik,11.07.1994,Ślepsk Malow Suwałki,Przyjmujący,208,112,350,,https://www.plusliga.pl/players/id/2010/tour/38.html
2021-2022,Łukasz Makowski,21.02.1989,Ślepsk Malow Suwałki,Rozgrywający,187,86,305,,https://www.plusliga.pl/players/id/1291/tour/38.html
2021-2022,Łukasz Rudzewicz,25.01.1985,Ślepsk Malow Suwałki,Środkowy,198,89,343,,https://www.plusliga.pl/players/id/1300/tour/38.html
2021-2022,Cezary Sapiński,28.09.1994,Ślepsk Malow Suwałki,Środkowy,203,102,350,,https://www.plusliga.pl/players/id/382/tour/38.html
2021-2022,Przemysław Smoliński,27.11.1992,Ślepsk Malow Suwałki,Środkowy,201,95,345,,https://www.plusliga.pl/players/id/2039/tour/38.html
2021-2022,Andreas Takvam,04.06.1993,Ślepsk Malow Suwałki,Środkowy,205,106,365,,https://www.plusliga.pl/players/id/169/tour/38.html
2021-2022,Joshua Tuaniga,18.03.1997,Ślepsk Malow Suwałki,Rozgrywający,190,102,342,,https://www.plusliga.pl/players/id/941/tour/38.html
2021-2022,Jakub Ziobrowski,23.01.1997,Ślepsk Malow Suwałki,Atakujący,202,102,350,,https://www.plusliga.pl/players/id/851/tour/38.html
2021-2022,Michał Ciok,02.01.2002,Trefl Gdańsk,Przyjmujący,195,84,332,,https://www.plusliga.pl/players/id/1665/tour/38.html
2021-2022,Pablo Crer,12.06.1989,Trefl Gdańsk,Środkowy,205,82,350,,https://www.plusliga.pl/players/id/1893/tour/38.html
2021-2022,Lukas Kampa,29.11.1986,Trefl Gdańsk,Rozgrywający,195,90,340,,https://www.plusliga.pl/players/id/1272/tour/38.html
2021-2022,Łukasz Kozub,03.11.1997,Trefl Gdańsk,Rozgrywający,186,86,320,,https://www.plusliga.pl/players/id/1285/tour/38.html
2021-2022,Bartłomiej Lipiński,16.11.1996,Trefl Gdańsk,Przyjmujący,201,102,350,,https://www.plusliga.pl/players/id/280/tour/38.html
2021-2022,Patryk Łaba,30.07.1991,Trefl Gdańsk,Przyjmujący,188,90,350,,https://www.plusliga.pl/players/id/1908/tour/38.html
2021-2022,Mateusz Mika,21.01.1991,Trefl Gdańsk,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/38.html
2021-2022,Bartłomiej Mordyl,21.01.1995,Trefl Gdańsk,Środkowy,201,92,340,,https://www.plusliga.pl/players/id/282/tour/38.html
2021-2022,Aliaksei Nasevich,05.06.2003,Trefl Gdańsk,Przyjmujący,199,95,350,,https://www.plusliga.pl/players/id/137/tour/38.html
2021-2022,Maciej Olenderek,16.10.1992,Trefl Gdańsk,Libero,178,80,0,,https://www.plusliga.pl/players/id/1339/tour/38.html
2021-2022,Dmytro Pashytskyy,29.11.1987,Trefl Gdańsk,Środkowy,205,100,354,,https://www.plusliga.pl/players/id/511/tour/38.html
2021-2022,Profil,,Trefl Gdańsk,,,,,,https://www.plusliga.pl/players/id/481/tour/38.html
2021-2022,Moritz Reichert,15.03.1995,Trefl Gdańsk,Przyjmujący,195,90,355,,https://www.plusliga.pl/players/id/1785/tour/38.html
2021-2022,Kewin Sasak,20.02.1997,Trefl Gdańsk,Atakujący,208,106,355,,https://www.plusliga.pl/players/id/1150/tour/38.html
2021-2022,Karol Urbanowicz,24.02.2001,Trefl Gdańsk,Środkowy,200,91,345,,https://www.plusliga.pl/players/id/1082/tour/38.html
2021-2022,Mariusz Wlazły,04.08.1983,Trefl Gdańsk,Atakujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/38.html
2021-2022,Jordan Zaleszczyk,23.04.2002,Trefl Gdańsk,Środkowy,205,98,360,,https://www.plusliga.pl/players/id/937/tour/38.html
