season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2017-2018,Jan Klobucar,11.12.1992,MKS Będzin,Przyjmujący,195,91,344,,https://www.plusliga.pl/players/id/859/tour/27.html
2017-2018,Matej Kok,11.12.1996,MKS Będzin,Przyjmujący,198,96,352,,https://www.plusliga.pl/players/id/1577/tour/27.html
2017-2018,Mateusz Kowalski,20.02.1997,MKS Będzin,Środkowy,205,94,355,,https://www.plusliga.pl/players/id/1596/tour/27.html
2017-2018,Łukasz Kozub,03.11.1997,MKS Będzin,Rozgrywający,186,86,320,,https://www.plusliga.pl/players/id/1285/tour/27.html
2017-2018,Robert Kuc,01.02.1988,MKS Będzin,Atakujący,188,93,337,,https://www.plusliga.pl/players/id/2107/tour/27.html
2017-2018,,,MKS Będzin,,,,,,https://www.plusliga.pl/players/id/677/tour/27.html
2017-2018,Radosław Metrycki,16.09.1994,MKS Będzin,Środkowy,192,84,328,,https://www.plusliga.pl/players/id/2049/tour/27.html
2017-2018,Jakub Peszko,01.04.1992,MKS Będzin,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/824/tour/27.html
2017-2018,Michał Potera,06.03.1988,MKS Będzin,Libero,183,79,310,,https://www.plusliga.pl/players/id/1707/tour/27.html
2017-2018,Mateusz Przybyła,12.04.1991,MKS Będzin,Środkowy,208,118,354,,https://www.plusliga.pl/players/id/1613/tour/27.html
2017-2018,Artur Ratajczak,18.09.1990,MKS Będzin,Środkowy,206,94,354,,https://www.plusliga.pl/players/id/250/tour/27.html
2017-2018,Jonah Seif,30.10.1994,MKS Będzin,Rozgrywający,205,94,350,,https://www.plusliga.pl/players/id/935/tour/27.html
2017-2018,Marcin Waliński,24.10.1990,MKS Będzin,Przyjmujący,194,100,330,,https://www.plusliga.pl/players/id/1470/tour/27.html
2017-2018,Dawid Woch,16.05.1997,MKS Będzin,Środkowy,200,90,350,,https://www.plusliga.pl/players/id/487/tour/27.html
2017-2018,Zlatan Yordanov,02.03.1991,MKS Będzin,Przyjmujący,198,94,348,,https://www.plusliga.pl/players/id/2453/tour/27.html
2017-2018,Antoine Brizard,22.05.1994,ONICO Warszawa,Rozgrywający,195,96,346,,https://www.plusliga.pl/players/id/219/tour/27.html
2017-2018,Jan Firlej,26.09.1996,ONICO Warszawa,Rozgrywający,188,84,330,,https://www.plusliga.pl/players/id/855/tour/27.html
2017-2018,Nikola Gjorgiew,23.07.1988,ONICO Warszawa,Atakujący,195,93,0,,https://www.plusliga.pl/players/id/1834/tour/27.html
2017-2018,Jędrzej Gruszczyński,13.11.1997,ONICO Warszawa,Libero,186,84,335,,https://www.plusliga.pl/players/id/904/tour/27.html
2017-2018,Jakub Kowalczyk,26.06.1986,ONICO Warszawa,Środkowy,200,95,350,,https://www.plusliga.pl/players/id/807/tour/27.html
2017-2018,Bartosz Kwolek,17.07.1997,ONICO Warszawa,Przyjmujący,193,90,343,,https://www.plusliga.pl/players/id/314/tour/27.html
2017-2018,Jan Nowakowski,17.05.1994,ONICO Warszawa,Środkowy,202,110,360,,https://www.plusliga.pl/players/id/864/tour/27.html
2017-2018,Guillaume Samica,28.09.1981,ONICO Warszawa,Przyjmujący,197,88,350,,https://www.plusliga.pl/players/id/692/tour/27.html
2017-2018,Sharone Vernon-Evans,28.08.1998,ONICO Warszawa,Atakujący,202,94,382,,https://www.plusliga.pl/players/id/2172/tour/27.html
2017-2018,Sebastian Warda,18.01.1989,ONICO Warszawa,Środkowy,204,104,355,,https://www.plusliga.pl/players/id/2163/tour/27.html
2017-2018,Wojciech Włodarczyk,28.10.1990,ONICO Warszawa,Przyjmujący,200,91,350,,https://www.plusliga.pl/players/id/2428/tour/27.html
2017-2018,Profil,,ONICO Warszawa,,,,,,https://www.plusliga.pl/players/id/419/tour/27.html
2017-2018,Andrzej Wrona,27.12.1988,ONICO Warszawa,Środkowy,206,96,366,,https://www.plusliga.pl/players/id/183/tour/27.html
2017-2018,Sebastian Adamczyk,28.02.1999,PGE Skra Bełchatów,Środkowy,208,101,351,,https://www.plusliga.pl/players/id/2151/tour/27.html
2017-2018,Profil,,PGE Skra Bełchatów,,,,,,https://www.plusliga.pl/players/id/293/tour/27.html
2017-2018,Patryk Czarnowski,01.11.1985,PGE Skra Bełchatów,Środkowy,204,98,365,,https://www.plusliga.pl/players/id/1903/tour/27.html
2017-2018,Milad Ebadipour,17.10.1993,PGE Skra Bełchatów,Przyjmujący,196,93,348,,https://www.plusliga.pl/players/id/1745/tour/27.html
2017-2018,Marcin Janusz,31.07.1994,PGE Skra Bełchatów,Rozgrywający,195,93,326,,https://www.plusliga.pl/players/id/1443/tour/27.html
2017-2018,Milan Katić,22.10.1993,PGE Skra Bełchatów,Przyjmujący,201,99,345,,https://www.plusliga.pl/players/id/1747/tour/27.html
2017-2018,Karol Kłos,08.08.1989,PGE Skra Bełchatów,Środkowy,201,87,360,,https://www.plusliga.pl/players/id/1078/tour/27.html
2017-2018,Srećko Lisinac,17.05.1992,PGE Skra Bełchatów,Środkowy,205,96,360,,https://www.plusliga.pl/players/id/2203/tour/27.html
2017-2018,Grzegorz Łomacz,01.10.1987,PGE Skra Bełchatów,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/27.html
2017-2018,Robert Milczarek,28.11.1983,PGE Skra Bełchatów,Libero,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/27.html
2017-2018,Aleksandar Nedeljković,27.10.1997,PGE Skra Bełchatów,Środkowy,205,96,338,,https://www.plusliga.pl/players/id/77/tour/27.html
2017-2018,Wiktor Nowak,21.05.1999,PGE Skra Bełchatów,Rozgrywający,191,85,320,,https://www.plusliga.pl/players/id/2385/tour/27.html
2017-2018,Nikolay Penchev,22.05.1992,PGE Skra Bełchatów,Przyjmujący,197,87,345,,https://www.plusliga.pl/players/id/1841/tour/27.html
2017-2018,Kacper Piechocki,17.12.1995,PGE Skra Bełchatów,Libero,185,75,322,,https://www.plusliga.pl/players/id/1007/tour/27.html
2017-2018,Antoni Piotrowski,03.08.1999,PGE Skra Bełchatów,Przyjmujący,190,75,345,,https://www.plusliga.pl/players/id/222/tour/27.html
2017-2018,Szymon Romać,01.10.1992,PGE Skra Bełchatów,Atakujący,196,99,350,,https://www.plusliga.pl/players/id/2241/tour/27.html
2017-2018,Mikołaj Sawicki,23.11.1999,PGE Skra Bełchatów,Przyjmujący,198,111,352,,https://www.plusliga.pl/players/id/1740/tour/27.html
2017-2018,Przemysław Stąsiek,30.12.1999,PGE Skra Bełchatów,Libero,188,73,335,,https://www.plusliga.pl/players/id/2040/tour/27.html
2017-2018,Hubert Węgrzyn,06.01.2000,PGE Skra Bełchatów,Środkowy,200,92,348,,https://www.plusliga.pl/players/id/717/tour/27.html
2017-2018,Mariusz Wlazły,04.08.1983,PGE Skra Bełchatów,Atakujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/27.html
2017-2018,Wojciech Ferens,05.04.1991,Trefl Gdańsk,Przyjmujący,195,96,355,,https://www.plusliga.pl/players/id/2405/tour/27.html
2017-2018,Wojciech Grzyb,04.01.1981,Trefl Gdańsk,Środkowy,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/27.html
2017-2018,Bradley Gunter,05.12.1993,Trefl Gdańsk,Atakujący,198,91,354,,https://www.plusliga.pl/players/id/359/tour/27.html
2017-2018,Szymon Jakubiszak,13.02.1998,Trefl Gdańsk,Przyjmujący,208,97,370,,https://www.plusliga.pl/players/id/2233/tour/27.html
2017-2018,Michał Kozłowski,16.02.1985,Trefl Gdańsk,Rozgrywający,191,88,325,,https://www.plusliga.pl/players/id/1687/tour/27.html
2017-2018,Fabian Majcherski,28.03.1997,Trefl Gdańsk,Libero,172,79,,,https://www.plusliga.pl/players/id/604/tour/27.html
2017-2018,Daniel McDonnell,15.09.1988,Trefl Gdańsk,Środkowy,200,94,355,,https://www.plusliga.pl/players/id/431/tour/27.html
2017-2018,Mateusz Mika,21.01.1991,Trefl Gdańsk,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/27.html
2017-2018,Patryk Niemiec,18.02.1997,Trefl Gdańsk,Środkowy,202,89,350,,https://www.plusliga.pl/players/id/1911/tour/27.html
2017-2018,Piotr Nowakowski,18.12.1987,Trefl Gdańsk,Środkowy,205,101,360,,https://www.plusliga.pl/players/id/2014/tour/27.html
2017-2018,Maciej Olenderek,16.10.1992,Trefl Gdańsk,Libero,178,80,0,,https://www.plusliga.pl/players/id/1339/tour/27.html
2017-2018,Tyler James Sanders,14.12.1991,Trefl Gdańsk,Rozgrywający,191,81,326,,https://www.plusliga.pl/players/id/2323/tour/27.html
2017-2018,Damian Schulz,26.02.1990,Trefl Gdańsk,Atakujący,208,95,355,,https://www.plusliga.pl/players/id/413/tour/27.html
2017-2018,Artur Szalpuk,20.03.1995,Trefl Gdańsk,Przyjmujący,201,93,350,,https://www.plusliga.pl/players/id/253/tour/27.html
2017-2018,Jan Tomczak,05.09.1996,Trefl Gdańsk,Rozgrywający,188,75,330,,https://www.plusliga.pl/players/id/867/tour/27.html
2017-2018,Korneliusz Banach,25.01.1994,ZAKSA Kędzierzyn-Koźle,Libero,185,72,320,,https://www.plusliga.pl/players/id/1198/tour/27.html
2017-2018,Mateusz Bieniek,05.04.1994,ZAKSA Kędzierzyn-Koźle,Środkowy,208,98,351,,https://www.plusliga.pl/players/id/1579/tour/27.html
2017-2018,Rafał Buszek,28.04.1987,ZAKSA Kędzierzyn-Koźle,Przyjmujący,196,88,345,,https://www.plusliga.pl/players/id/2065/tour/27.html
2017-2018,Sam Deroo,24.04.1992,ZAKSA Kędzierzyn-Koźle,Przyjmujący,203,92,360,,https://www.plusliga.pl/players/id/2136/tour/27.html
2017-2018,Marco Falaschi,18.09.1987,ZAKSA Kędzierzyn-Koźle,Rozgrywający,187,73,325,,https://www.plusliga.pl/players/id/1473/tour/27.html
2017-2018,Sławomir Jungiewicz,21.06.1989,ZAKSA Kędzierzyn-Koźle,Atakujący,196,95,360,,https://www.plusliga.pl/players/id/2189/tour/27.html
2017-2018,Aleksander Maziarz,22.04.1995,ZAKSA Kędzierzyn-Koźle,Środkowy,204,84,350,,https://www.plusliga.pl/players/id/83/tour/27.html
2017-2018,Krzysztof Rejno,22.02.1993,ZAKSA Kędzierzyn-Koźle,Środkowy,203,83,350,,https://www.plusliga.pl/players/id/1229/tour/27.html
2017-2018,Kamil Semeniuk,16.07.1996,ZAKSA Kędzierzyn-Koźle,Przyjmujący,194,85,350,,https://www.plusliga.pl/players/id/1048/tour/27.html
2017-2018,Rafał Szymura,29.08.1995,ZAKSA Kędzierzyn-Koźle,Przyjmujący,197,100,345,,https://www.plusliga.pl/players/id/2084/tour/27.html
2017-2018,Benjamin Toniutti,30.10.1989,ZAKSA Kędzierzyn-Koźle,Rozgrywający,183,75,320,,https://www.plusliga.pl/players/id/341/tour/27.html
2017-2018,Maurice Torres,06.07.1991,ZAKSA Kędzierzyn-Koźle,Atakujący,201,103,345,,https://www.plusliga.pl/players/id/1638/tour/27.html
2017-2018,Łukasz Wiśniewski,03.02.1989,ZAKSA Kędzierzyn-Koźle,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/27.html
2017-2018,Krzysztof Zapłacki,08.08.1993,ZAKSA Kędzierzyn-Koźle,Przyjmujący,197,90,340,,https://www.plusliga.pl/players/id/1237/tour/27.html
2017-2018,Paweł Zatorski,21.06.1990,ZAKSA Kędzierzyn-Koźle,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/27.html
