season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2018-2019,Nicolas Rossard,23.05.1990,Stocznia Szczecin,Libero,183,67,320,,https://www.plusliga.pl/players/id/1825/tour/29.html
2018-2019,Simon van de Voorde,19.12.1989,Stocznia Szczecin,Środkowy,208,85,348,,https://www.plusliga.pl/players/id/2178/tour/29.html
2018-2019,Łukasz Żygadło,02.08.1979,Stocznia Szczecin,Rozgrywający,201,90,360,,https://www.plusliga.pl/players/id/1313/tour/29.html
2018-2019,Wojciech Grzyb,04.01.1981,Trefl Gdańsk,Środkowy,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/29.html
2018-2019,Miłosz Hebda,11.03.1991,Trefl Gdańsk,Przyjmujący,206,89,350,,https://www.plusliga.pl/players/id/1756/tour/29.html
2018-2019,Szymon Jakubiszak,13.02.1998,Trefl Gdańsk,Przyjmujący,208,97,370,,https://www.plusliga.pl/players/id/2233/tour/29.html
2018-2019,Marcin Janusz,31.07.1994,Trefl Gdańsk,Rozgrywający,195,93,326,,https://www.plusliga.pl/players/id/1443/tour/29.html
2018-2019,Michał Kozłowski,16.02.1985,Trefl Gdańsk,Rozgrywający,191,88,325,,https://www.plusliga.pl/players/id/1687/tour/29.html
2018-2019,Fabian Majcherski,28.03.1997,Trefl Gdańsk,Libero,172,79,,,https://www.plusliga.pl/players/id/604/tour/29.html
2018-2019,Nikola Mijailović,08.08.1989,Trefl Gdańsk,Przyjmujący,191,85,345,,https://www.plusliga.pl/players/id/1838/tour/29.html
2018-2019,Bartłomiej Mordyl,21.01.1995,Trefl Gdańsk,Środkowy,201,92,340,,https://www.plusliga.pl/players/id/282/tour/29.html
2018-2019,Patryk Niemiec,18.02.1997,Trefl Gdańsk,Środkowy,202,89,350,,https://www.plusliga.pl/players/id/1911/tour/29.html
2018-2019,Piotr Nowakowski,18.12.1987,Trefl Gdańsk,Środkowy,205,101,360,,https://www.plusliga.pl/players/id/2014/tour/29.html
2018-2019,Maciej Olenderek,16.10.1992,Trefl Gdańsk,Libero,178,80,0,,https://www.plusliga.pl/players/id/1339/tour/29.html
2018-2019,Kewin Sasak,20.02.1997,Trefl Gdańsk,Atakujący,208,106,355,,https://www.plusliga.pl/players/id/1150/tour/29.html
2018-2019,Ruben Schott,08.07.1994,Trefl Gdańsk,Przyjmujący,192,87,340,,https://www.plusliga.pl/players/id/2129/tour/29.html
2018-2019,Mateusz Bieniek,05.04.1994,ZAKSA Kędzierzyn-Koźle,Środkowy,208,98,351,,https://www.plusliga.pl/players/id/1579/tour/29.html
2018-2019,Sam Deroo,24.04.1992,ZAKSA Kędzierzyn-Koźle,Przyjmujący,203,92,360,,https://www.plusliga.pl/players/id/2136/tour/29.html
2018-2019,Sławomir Jungiewicz,21.06.1989,ZAKSA Kędzierzyn-Koźle,Atakujący,196,95,360,,https://www.plusliga.pl/players/id/2189/tour/29.html
2018-2019,Łukasz Kaczmarek,29.06.1994,ZAKSA Kędzierzyn-Koźle,Atakujący,204,103,357,,https://www.plusliga.pl/players/id/1280/tour/29.html
2018-2019,Tomasz Kalembka,30.06.1991,ZAKSA Kędzierzyn-Koźle,Środkowy,202,102,333,,https://www.plusliga.pl/players/id/2286/tour/29.html
2018-2019,Brandon Koppers,09.09.1995,ZAKSA Kędzierzyn-Koźle,Przyjmujący,202,90,345,,https://www.plusliga.pl/players/id/362/tour/29.html
2018-2019,Mateusz Sacharewicz,23.10.1989,ZAKSA Kędzierzyn-Koźle,Środkowy,198,94,350,,https://www.plusliga.pl/players/id/1617/tour/29.html
2018-2019,James Shaw,05.03.1994,ZAKSA Kędzierzyn-Koźle,Atakujący,203,101,354,,https://www.plusliga.pl/players/id/854/tour/29.html
2018-2019,Przemysław Stępień,07.02.1994,ZAKSA Kędzierzyn-Koźle,Rozgrywający,185,80,333,,https://www.plusliga.pl/players/id/2041/tour/29.html
2018-2019,Kamil Szymura,24.01.1999,ZAKSA Kędzierzyn-Koźle,Libero,185,80,320,,https://www.plusliga.pl/players/id/1055/tour/29.html
2018-2019,Rafał Szymura,29.08.1995,ZAKSA Kędzierzyn-Koźle,Przyjmujący,197,100,345,,https://www.plusliga.pl/players/id/2084/tour/29.html
2018-2019,Aleksander Śliwka,24.05.1995,ZAKSA Kędzierzyn-Koźle,Przyjmujący,196,90,352,,https://www.plusliga.pl/players/id/87/tour/29.html
2018-2019,Benjamin Toniutti,30.10.1989,ZAKSA Kędzierzyn-Koźle,Rozgrywający,183,75,320,,https://www.plusliga.pl/players/id/341/tour/29.html
2018-2019,Łukasz Walawender,19.07.1996,ZAKSA Kędzierzyn-Koźle,Rozgrywający,190,87,326,,https://www.plusliga.pl/players/id/1307/tour/29.html
2018-2019,Maciej Walczak,30.11.1998,ZAKSA Kędzierzyn-Koźle,Atakujący,196,92,337,,https://www.plusliga.pl/players/id/1350/tour/29.html
2018-2019,Łukasz Wiśniewski,03.02.1989,ZAKSA Kędzierzyn-Koźle,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/29.html
2018-2019,Grzegorz Wójtowicz,26.06.1989,ZAKSA Kędzierzyn-Koźle,Przyjmujący,190,80,330,,https://www.plusliga.pl/players/id/689/tour/29.html
2018-2019,Paweł Zatorski,21.06.1990,ZAKSA Kędzierzyn-Koźle,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/29.html
