season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2014-2015,Nicolas Uriarte,21.03.1990,PGE Skra Bełchatów,Rozgrywający,189,87,340,,https://www.plusliga.pl/players/id/1827/tour/21.html
2014-2015,Michał Winiarski,28.09.1983,PGE Skra Bełchatów,Przyjmujący,200,82,345,,https://www.plusliga.pl/players/id/1720/tour/21.html
2014-2015,Mariusz Wlazły,04.08.1983,PGE Skra Bełchatów,Atakujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/21.html
2014-2015,Wojciech Włodarczyk,28.10.1990,PGE Skra Bełchatów,Przyjmujący,200,91,350,,https://www.plusliga.pl/players/id/2428/tour/21.html
2014-2015,Andrzej Wrona,27.12.1988,PGE Skra Bełchatów,Środkowy,206,96,366,,https://www.plusliga.pl/players/id/183/tour/21.html
2014-2015,Tomasz Bonisławski,22.01.1991,Transfer Bydgoszcz,Libero,188,92,315,,https://www.plusliga.pl/players/id/2277/tour/21.html
2014-2015,Konstantin Cupkovic,02.01.1987,Transfer Bydgoszcz,Przyjmujący,205,89,360,,https://www.plusliga.pl/players/id/1195/tour/21.html
2014-2015,Justin Duff,10.05.1989,Transfer Bydgoszcz,Środkowy,202,102,367,,https://www.plusliga.pl/players/id/983/tour/21.html
2014-2015,Dawid Gunia,01.01.1987,Transfer Bydgoszcz,Środkowy,203,101,348,,https://www.plusliga.pl/players/id/471/tour/21.html
2014-2015,Jakub Jarosz,10.02.1987,Transfer Bydgoszcz,Atakujący,197,90,355,,https://www.plusliga.pl/players/id/798/tour/21.html
2014-2015,Wojciech Jurkiewicz,21.06.1977,Transfer Bydgoszcz,Środkowy,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/21.html
2014-2015,Steven Marshall,23.11.1989,Transfer Bydgoszcz,Przyjmujący,189,77,0,,https://www.plusliga.pl/players/id/2217/tour/21.html
2014-2015,Dawid Murek,24.07.1977,Transfer Bydgoszcz,Przyjmujący,195,100,337,,https://www.plusliga.pl/players/id/476/tour/21.html
2014-2015,Andrew John Nally,07.06.1988,Transfer Bydgoszcz,Przyjmujący,197,85,350,,https://www.plusliga.pl/players/id/173/tour/21.html
2014-2015,Jan Nowakowski,17.05.1994,Transfer Bydgoszcz,Środkowy,202,110,360,,https://www.plusliga.pl/players/id/864/tour/21.html
2014-2015,Paweł Stysiał,30.01.1997,Transfer Bydgoszcz,Libero,185,80,326,,https://www.plusliga.pl/players/id/1970/tour/21.html
2014-2015,Marcin Waliński,24.10.1990,Transfer Bydgoszcz,Przyjmujący,194,100,330,,https://www.plusliga.pl/players/id/1470/tour/21.html
2014-2015,Łukasz Wiese,24.03.1993,Transfer Bydgoszcz,Atakujący,195,81,347,,https://www.plusliga.pl/players/id/1308/tour/21.html
2014-2015,Paweł Woicki,19.06.1983,Transfer Bydgoszcz,Rozgrywający,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/21.html
2014-2015,Nikodem Wolański,19.01.1994,Transfer Bydgoszcz,Rozgrywający,198,81,335,,https://www.plusliga.pl/players/id/1832/tour/21.html
2014-2015,Nimir Abdel-Aziz,05.02.1992,ZAKSA Kędzierzyn-Koźle,Rozgrywający,201,83,356,,https://www.plusliga.pl/players/id/1845/tour/21.html
2014-2015,Grzegorz Bociek,06.06.1991,ZAKSA Kędzierzyn-Koźle,Atakujący,207,107,367,,https://www.plusliga.pl/players/id/666/tour/21.html
2014-2015,Jurij Gladyr,08.07.1984,ZAKSA Kędzierzyn-Koźle,Środkowy,202,96,360,,https://www.plusliga.pl/players/id/982/tour/21.html
2014-2015,Paweł Gryc,09.01.1996,ZAKSA Kędzierzyn-Koźle,Przyjmujący,207,114,350,,https://www.plusliga.pl/players/id/1953/tour/21.html
2014-2015,Wojciech Kaźmierczak,11.06.1982,ZAKSA Kędzierzyn-Koźle,Środkowy,198,96,333,,https://www.plusliga.pl/players/id/2409/tour/21.html
2014-2015,Dick Kooy,03.12.1987,ZAKSA Kędzierzyn-Koźle,Przyjmujący,202,80,360,,https://www.plusliga.pl/players/id/500/tour/21.html
2014-2015,Lucas Loh,18.01.1991,ZAKSA Kędzierzyn-Koźle,Przyjmujący,195,83,347,,https://www.plusliga.pl/players/id/1263/tour/21.html
2014-2015,Marcin Możdżonek,09.02.1985,ZAKSA Kędzierzyn-Koźle,Środkowy,211,104,360,,https://www.plusliga.pl/players/id/1463/tour/21.html
2014-2015,Krzysztof Rejno,22.02.1993,ZAKSA Kędzierzyn-Koźle,Środkowy,203,83,350,,https://www.plusliga.pl/players/id/1229/tour/21.html
2014-2015,Michał Ruciak,22.08.1983,ZAKSA Kędzierzyn-Koźle,Przyjmujący,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/21.html
2014-2015,Kan van Dijk,25.06.1984,ZAKSA Kędzierzyn-Koźle,Atakujący,214,0,0,,https://www.plusliga.pl/players/id/1063/tour/21.html
2014-2015,Łukasz Wiśniewski,03.02.1989,ZAKSA Kędzierzyn-Koźle,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/21.html
2014-2015,Dominik Witczak,02.01.1983,ZAKSA Kędzierzyn-Koźle,Atakujący,198,105,340,,https://www.plusliga.pl/players/id/523/tour/21.html
2014-2015,Paweł Zagumny,18.10.1977,ZAKSA Kędzierzyn-Koźle,Rozgrywający,200,90,330,,https://www.plusliga.pl/players/id/1976/tour/21.html
2014-2015,Krzysztof Zapłacki,08.08.1993,ZAKSA Kędzierzyn-Koźle,Przyjmujący,197,90,340,,https://www.plusliga.pl/players/id/1237/tour/21.html
2014-2015,Paweł Zatorski,21.06.1990,ZAKSA Kędzierzyn-Koźle,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/21.html
